
34 | {"x":-0.008,"y":-0.001,"z":0.082} | 2105
35 | {"x":-0.012,"y":-0.023,"z":0.115} | 2167
36 | {"x":-0.035,"y":0.018,"z":0.261} | 2229
37 | {"x":-0.014,"y":0.047,"z":0.112} | 2291
38 | {"x":0.003,"y":0.003,"z":-0.033} | 2352
39 | {"x":0,"y":-0.023,"z":-0.052} | 2413
40 | {"x":0.016,"y":-0.017,"z":-0.021} | 2475
41 | {"x":-0.001,"y":0.005,"z":0.054} | 2537
42 | {"x":-0.012,"y":0.008,"z":0.095} | 2604
43 | {"x":-0.029,"y":-0.001,"z":0.106} | 2660
44 | {"x":-0.024,"y":-0.014,"z":0.106} | 2722
45 | {"x":-0.008,"y":-0.004,"z":0.119} | 2783
46 | {"x":-0.017,"y":-0.008,"z":0.108} | 2844
47 | {"x":-0.004,"y":-0.008,"z":0.081} | 2906
48 | {"x":-0.01,"y":-0.007,"z":0.08} | 2967
49 | {"x":-0.012,"y":-0.007,"z":0.083} | 3029
50 | {"x":-0.012,"y":-0.002,"z":0.083} | 3091
51 | {"x":-0.017,"y":-0.004,"z":0.081} | 3152
52 | {"x":-0.011,"y":0,"z":0.08} | 3214
53 | {"x":-0.011,"y":-0.003,"z":0.08} | 3275
54 | {"x":-0.014,"y":-0.001,"z":0.082} | 3337
55 | {"x":-0.011,"y":-0.001,"z":0.081} | 3399
56 | {"x":-0.01,"y":-0.002,"z":0.081} | 3460
57 | {"x":-0.011,"y":-0.006,"z":0.08} | 3521
58 | {"x":-0.012,"y":-0.003,"z":0.08} | 3582
59 | {"x":-0.014,"y":-0.005,"z":0.08} | 3644
60 | {"x":-0.013,"y":-0.002,"z":0.081} | 3706
61 | {"x":-0.009,"y":-0.001,"z":0.082} | 3767
62 | {"x":-0.011,"y":-0.001,"z":0.081} | 3828
63 | {"x":-0.011,"y":-0.003,"z":0.081} | 3889
64 | {"x":-0.009,"y":-0.002,"z":0.082} | 3950
65 | {"x":-0.012,"y":-0.003,"z":0.081} | 4011
66 | {"x":-0.012,"y":-0.005,"z":0.08} | 4073
67 | {"x":-0.012,"y":-0.001,"z":0.079} | 4135
68 | {"x":-0.012,"y":-0.002,"z":0.081} | 4196
69 | {"x":-0.013,"y":-0.002,"z":0.08} | 4258
70 | {"x":-0.014,"y":-0.002,"z":0.082} | 4320
71 | {"x":-0.013,"y":0,"z":0.082} | 4381
72 | {"x":-0.008,"y":-0.001,"z":0.08} | 4443
73 | {"x":-0.013,"y":-0.002,"z":0.08} | 4505
74 | {"x":-0.009,"y":-0.003,"z":0.078} | 4566
75 | {"x":-0.013,"y":-0.003,"z":0.081} | 4628
76 | {"x":-0.009,"y":-0.002,"z":0.08} | 4689
77 | {"x":-0.013,"y":-0.002,"z":0.081} | 4752
78 | {"x":-0.012,"y":0.001,"z":0.081} | 4814
79 | {"x":-0.013,"y":-0.002,"z":0.081} | 4875
80 | {"x":-0.01,"y":-0.002,"z":0.084} | 4937
81 | {"x":-0.032,"y":-0.037,"z":0.149} | 4998
82 | {"x":-0.028,"y":0.032,"z":0.241} | 5060
83 | {"x":-0.034,"y":0.036,"z":0.094} | 5122
84 | {"x":0.001,"y":-0.026,"z":-0.021} | 5183
85 | {"x":-0.001,"y":-0.025,"z":-0.032} | 5245
86 | {"x":0.034,"y":-0.026,"z":0.003} | 5306
87 | {"x":0.016,"y":-0.021,"z":0.058} | 5368
88 | {"x":-0.011,"y":-0.016,"z":0.093} | 5430
89 | {"x":-0.015,"y":-0.018,"z":0.093} | 5491
90 | {"x":-0.009,"y":-0.016,"z":0.089} | 5552
91 | {"x":-0.015,"y":-0.016,"z":0.082} | 5612
92 | {"x":-0.003,"y":-0.017,"z":0.077} | 5673
93 | {"x":-0.006,"y":-0.019,"z":0.076} | 5733
94 | {"x":0,"y":-0.017,"z":0.08} | 5794
95 | {"x":-0.005,"y":-0.02,"z":0.077} | 5857
96 | {"x":-0.005,"y":-0.016,"z":0.08} | 5919
97 | {"x":-0.003,"y":-0.016,"z":0.079} | 5980
98 | {"x":-0.005,"y":-0.017,"z":0.082} | 6042
99 | {"x":-0.002,"y":-0.018,"z":0.08} | 6103
100 | {"x":-0.004,"y":-0.018,"z":0.081} | 6165
101 | {"x":-0.004,"y":-0.018,"z":0.079} | 6227
102 | {"x":-0.007,"y":-0.017,"z":0.077} | 6289
103 | {"x":-0.006,"y":-0.016,"z":0.078} | 6351
104 | {"x":-0.003,"y":-0.018,"z":0.08} | 6412
105 | {"x":-0.006,"y":-0.016,"z":0.08} | 6474
106 | {"x":-0.003,"y":-0.016,"z":0.075} | 6535
107 | {"x":-0.011,"y":-0.011,"z":0.066} | 6598
108 | {"x":-0.011,"y":0.038,"z":0.016} | 6660
109 | {"x":0.023,"y":-0.018,"z":0} | 6721
110 | {"x":0.009,"y":-0.051,"z":0.087} | 6783
111 | {"x":-0.028,"y":-0.011,"z":0.12} | 6845
112 | {"x":-0.038,"y":-0.029,"z":0.128} | 6907
113 | {"x":-0.008,"y":-0.014,"z":0.124} | 6968
114 | {"x":-0.015,"y":-0.014,"z":0.095} | 7030
115 | {"x":-0.015,"y":-0.005,"z":0.081} | 7092
116 | {"x":-0.015,"y":-0.005,"z":0.08} | 7153
117 | {"x":-0.01,"y":-0.005,"z":0.08} | 7216
118 | {"x":-0.015,"y":-0.006,"z":0.082} | 7277
119 | {"x":-0.014,"y":-0.008,"z":0.081} | 7338
120 | {"x":-0.013,"y":-0.007,"z":0.081} | 7401
121 | {"x":-0.013,"y":-0.005,"z":0.081} | 7462
122 | {"x":-0.01,"y":-0.003,"z":0.079} | 7523
123 | {"x":-0.015,"y":-0.001,"z":0.081} | 7587
124 | {"x":-0.013,"y":0,"z":0.081} | 7654
125 | {"x":-0.015,"y":0.001,"z":0.081} | 7753
126 | {"x":-0.011,"y":-0.003,"z":0.081} | 7776
127 | {"x":-0.012,"y":-0.003,"z":0.079} | 7838
128 | {"x":-0.012,"y":-0.003,"z":0.081} | 7900
129 | {"x":-0.014,"y":0.003,"z":0.08} | 7962
1 | {"x":0.348,"y":0.125,"z":-0.516} | 70
2 | {"x":0.47,"y":0.401,"z":-1.272} | 131
3 | {"x":0.105,"y":0.181,"z":-0.795} | 191
4 | {"x":-0.063,"y":0.257,"z":-1.072} | 253
5 | {"x":-0.24,"y":0.369,"z":-0.952} | 314
6 | {"x":-0.048,"y":0.34,"z":-1.074} | 376
7 | {"x":0.089,"y":0.326,"z":-1.044} | 438
8 | {"x":0.351,"y":0.161,"z":-1.062} | 499
9 | {"x":0.531,"y":0.669,"z":-1.052} | 561
10 | {"x":0.307,"y":0.548,"z":-1.274} | 623
11 | {"x":-0.179,"y":0.291,"z":-1.094} | 685
12 | {"x":-0.055,"y":-0.018,"z":-0.986} | 746
13 | {"x":0.269,"y":0.348,"z":-1.198} | 808
14 | {"x":0.624,"y":0.091,"z":-1.102} | 870
15 | {"x":0.191,"y":0.183,"z":-0.908} | 932
16 | {"x":-0.053,"y":0.084,"z":-0.917} | 995
17 | {"x":0.148,"y":-0.087,"z":-1.161} | 1056
18 | {"x":0.178,"y":-0.132,"z":-1.231} | 1117
19 | {"x":-0.047,"y":-0.112,"z":-1.108} | 1179
20 | {"x":0.399,"y":-0.215,"z":-0.996} | 1241
21 | {"x":0.678,"y":-0.435,"z":-1.026} | 1303
22 | {"x":0.426,"y":-0.398,"z":-1.096} | 1365
23 | {"x":-0.11,"y":-0.176,"z":-0.891} | 1427
24 | {"x":0.1,"y":-0.585,"z":-0.744} | 1488
25 | {"x":0.705,"y":-0.537,"z":-0.811} | 1549
26 | {"x":1.052,"y":-0.82,"z":-0.675} | 1611
27 | {"x":0.47,"y":-0.569,"z":-0.656} | 1673
28 | {"x":-0.024,"y":-0.929,"z":-0.199} | 1735
29 | {"x":0.102,"y":-0.756,"z":-0.29} | 1797
30 | {"x":-0.333,"y":-0.323,"z":0.069} | 1858
31 | {"x":0.115,"y":-0.755,"z":-0.283} | 1920
32 | {"x":0.979,"y":-1.022,"z":-0.539} | 1982
33 | {"x":0.953,"y":-0.748,"z":-0.459} | 2043
34 | {"x":0.227,"y":-0.617,"z":-0.49} | 2105
35 | {"x":0.217,"y":-1.057,"z":-0.588} | 2167
36 | {"x":0.768,"y":-0.844,"z":-0.737} | 2228
37 | {"x":0.843,"y":-0.497,"z":-0.657} | 2290
38 | {"x":0.106,"y":-0.722,"z":-0.577} | 2352
39 | {"x":0.258,"y":-0.812,"z":-0.606} | 2413
40 | {"x":0.654,"y":-0.514,"z":-0.646} | 2475
41 | {"x":0.641,"y":-0.643,"z":-0.694} | 2537
42 | {"x":0.396,"y":-0.771,"z":-0.705} | 2631
43 | {"x":0.333,"y":-0.515,"z":-0.701} | 2660
44 | {"x":0.457,"y":-0.556,"z":-0.706} | 2742
45 | {"x":0.461,"y":-0.707,"z":-0.68} | 2814
46 | {"x":0.414,"y":-0.597,"z":-0.677} | 2862
47 | {"x":0.444,"y":-0.596,"z":-0.684} | 2924
48 | {"x":0.449,"y":-0.617,"z":-0.718} | 2987
1 | {"x":-0.082,"y":-0.009,"z":1.005} | 73
2 | {"x":-0.065,"y":-0.082,"z":0.996} | 133
3 | {"x":-0.059,"y":-0.035,"z":1.042} | 192
4 | {"x":-0.065,"y":-0.026,"z":1.017} | 255
5 | {"x":-0.049,"y":-0.047,"z":1.015} | 316
6 | {"x":-0.052,"y":-0.048,"z":1.024} | 378
7 | {"x":-0.057,"y":-0.054,"z":1.013} | 440
8 | {"x":-0.07,"y":-0.046,"z":1.008} | 501
9 | {"x":-0.053,"y":-0.054,"z":1.016} | 563
10 | {"x":-0.063,"y":-0.047,"z":1.01} | 625
11 | {"x":-0.071,"y":-0.049,"z":1.003} | 687
12 | {"x":-0.055,"y":-0.041,"z":1.027} | 749
13 | {"x":-0.066,"y":-0.061,"z":0.993} | 810
14 | {"x":-0.056,"y":-0.049,"z":1.027} | 872
15 | {"x":-0.053,"y":-0.049,"z":1.015} | 934
16 | {"x":-0.065,"y":-0.052,"z":1.004} | 996
17 | {"x":-0.058,"y":-0.053,"z":1.022} | 1057
18 | {"x":-0.044,"y":-0.061,"z":1.016} | 1118
19 | {"x":-0.064,"y":-0.047,"z":1.011} | 1179
20 | {"x":-0.064,"y":-0.047,"z":1.008} | 1240
21 | {"x":-0.054,"y":-0.067,"z":1.011} | 1303
22 | {"x":-0.075,"y":-0.052,"z":1.003} | 1364
23 | {"x":-0.076,"y":-0.056,"z":0.999} | 1426
24 | {"x":-0.062,"y":-0.05,"z":1.011} | 1488
25 | {"x":-0.053,"y":-0.057,"z":1.02} | 1550
26 | {"x":-0.072,"y":-0.044,"z":1.013} | 1612
27 | {"x":-0.072,"y":-0.06,"z":1.005} | 1673
28 | {"x":-0.053,"y":-0.052,"z":1.018} | 1735
29 | {"x":-0.069,"y":-0.048,"z":1.012} | 1797
30 | {"x":-0.052,"y":-0.057,"z":1.019} | 1858
31 | {"x":-0.064,"y":-0.048,"z":1.021} | 1920
32 | {"x":-0.07,"y":-0.046,"z":1.005} | 1982
33 | {"x":-0.059,"y":-0.052,"z":1.014} | 2044
34 | {"x":-0.069,"y":-0.059,"z":1.007} | 2105
35 | {"x":-0.065,"y":-0.05,"z":1.01} | 2167
36 | {"x":-0.059,"y":-0.048,"z":1.018} | 2227
37 | {"x":-0.075,"y":-0.048,"z":1.005} | 2290
38 | {"x":-0.061,"y":-0.054,"z":1.01} | 2352
39 | {"x":-0.057,"y":-0.051,"z":1.017} | 2415
40 | {"x":-0.072,"y":-0.055,"z":1} | 2477
41 | {"x":-0.054,"y":-0.046,"z":1.028} | 2538
42 | {"x":-0.07,"y":-0.054,"z":0.998} | 2600
43 | {"x":-0.07,"y":-0.05,"z":1.009} | 2662
44 | {"x":-0.059,"y":-0.047,"z":1.017} | 2727
45 | {"x":-0.059,"y":-0.059,"z":1.01} | 2786
46 | {"x":-0.063,"y":-0.045,"z":1.025} | 2847
47 | {"x":-0.066,"y":-0.066,"z":1.005} | 2908
48 | {"x":-0.065,"y":-0.038,"z":1.02} | 2970
49 | {"x":-0.066,"y":-0.067,"z":0.996} | 3033
50 | {"x":-0.075,"y":-0.034,"z":1.02} | 3095
51 | {"x":-0.073,"y":-0.064,"z":0.994} | 3157
52 | {"x":-0.078,"y":-0.027,"z":1.136} | 3219
53 | {"x":-0.083,"y":-0.112,"z":1.14} | 3280
54 | {"x":-0.024,"y":0.038,"z":1.331} | 3342
55 | {"x":-0.016,"y":-0.087,"z":1.259} | 3404
56 | {"x":0.112,"y":-0.032,"z":1.068} | 3467
57 | {"x":0.062,"y":-0.039,"z":0.857} | 3529
58 | {"x":0.065,"y":0.005,"z":0.828} | 3591
59 | {"x":-0.042,"y":-0.044,"z":0.727} | 3652
60 | {"x":0.043,"y":-0.073,"z":0.86} | 3715
61 | {"x":0.004,"y":-0.057,"z":0.917} | 3776
62 | {"x":0.074,"y":-0.066,"z":1.043} | 3838
63 | {"x":0.014,"y":-0.052,"z":1.029} | 3900
64 | {"x":0.037,"y":-0.061,"z":1.011} | 3962
65 | {"x":0.011,"y":0,"z":0.998} | 4023
66 | {"x":-0.002,"y":-0.033,"z":0.852} | 4085
67 | {"x":-0.147,"y":-0.041,"z":0.495} | 4147
68 | {"x":-0.21,"y":-0.04,"z":0.417} | 4209
69 | {"x":0.118,"y":0.03,"z":0.921} | 4271
70 | {"x":0.206,"y":0.102,"z":1.428} | 4333
71 | {"x":-0.143,"y":0.141,"z":1.549} | 4394
72 | {"x":0.005,"y":-0.046,"z":1.194} | 4456
73 | {"x":0.008,"y":0.121,"z":1.281} | 4518
74 | {"x":0.061,"y":-0.011,"z":1.022} | 4580
75 | {"x":0.031,"y":0.007,"z":0.933} | 4642
76 | {"x":-0.008,"y":0.043,"z":1.005} | 4703
77 | {"x":0.011,"y":0.004,"z":0.975} | 4765
78 | {"x":0.057,"y":-0.01,"z":0.999} | 4827
79 | {"x":-0.012,"y":0.059,"z":1.025} | 4889
80 | {"x":-0.008,"y":0.04,"z":1.012} | 4950
81 | {"x":0,"y":0.063,"z":0.999} | 5012
82 | {"x":0.046,"y":0.015,"z":1.02} | 5074
83 | {"x":0.003,"y":0.047,"z":1.004} | 5136
84 | {"x":0.006,"y":0.042,"z":1.004} | 5197
85 | {"x":0.007,"y":0.027,"z":0.994} | 5259
86 | {"x":0,"y":0.05,"z":1.021} | 5322
87 | {"x":0.03,"y":0.09,"z":1.089} | 5390
88 | {"x":-0.155,"y":0.173,"z":0.902} | 5454
89 | {"x":-0.185,"y":0.33,"z":0.967} | 5515
90 | {"x":-0.172,"y":0.347,"z":0.941} | 5576
91 | {"x":-0.366,"y":0.436,"z":0.732} | 5637
92 | {"x":-0.339,"y":0.619,"z":0.957} | 5698
93 | {"x":-0.48,"y":0.614,"z":0.691} | 5760
94 | {"x":-0.498,"y":0.676,"z":0.605} | 5821
95 | {"x":-0.467,"y":0.678,"z":0.589} | 5882
96 | {"x":-0.55,"y":0.687,"z":0.446} | 5944
97 | {"x":-0.643,"y":0.785,"z":0.421} | 6006
98 | {"x":-0.593,"y":0.745,"z":0.422} | 6068
99 | {"x":-0.659,"y":0.769,"z":0.379} | 6130
100 | {"x":-0.639,"y":0.759,"z":0.38} | 6191
101 | {"x":-0.639,"y":0.74,"z":0.366} | 6253
102 | {"x":-0.63,"y":0.757,"z":0.407} | 6315
103 | {"x":-0.654,"y":0.781,"z":0.392} | 6377
104 | {"x":-0.643,"y":0.738,"z":0.38} | 6438
105 | {"x":-0.649,"y":0.765,"z":0.384} | 6499
106 | {"x":-0.635,"y":0.755,"z":0.4} | 6561
107 | {"x":-0.647,"y":0.751,"z":0.388} | 6623
108 | {"x":-0.631,"y":0.75,"z":0.407} | 6685
109 | {"x":-0.641,"y":0.742,"z":0.378} | 6747
110 | {"x":-0.661,"y":0.72,"z":0.393} | 6808
111 | {"x":-0.659,"y":0.748,"z":0.383} | 6871
112 | {"x":-0.663,"y":0.772,"z":0.383} | 6933
113 | {"x":-0.66,"y":0.757,"z":0.391} | 6994
114 | {"x":-0.666,"y":0.764,"z":0.372} | 7056
115 | {"x":-0.633,"y":0.74,"z":0.396} | 7118
116 | {"x":-0.66,"y":0.753,"z":0.373} | 7181
117 | {"x":-0.668,"y":0.753,"z":0.378} | 7242
118 | {"x":-0.674,"y":0.769,"z":0.347} | 7304
119 | {"x":-0.649,"y":0.766,"z":0.341} | 7366
120 | {"x":-0.641,"y":0.741,"z":0.267} | 7428
121 | {"x":-0.719,"y":0.812,"z":0.19} | 7490
122 | {"x":-0.694,"y":0.809,"z":0.223} | 7552
123 | {"x":-0.769,"y":0.82,"z":0.145} | 7613
124 | {"x":-0.815,"y":0.86,"z":0.148} | 7674
125 | {"x":-0.727,"y":0.716,"z":0.18} | 7759
126 | {"x":-0.8,"y":0.744,"z":0.045} | 7806
127 | {"x":-0.801,"y":0.742,"z":0.088} | 7868
128 | {"x":-0.773,"y":0.734,"z":0.036} | 7930
129 | {"x":-0.818,"y":0.751,"z":0.055} | 7991
130 | {"x":-0.809,"y":0.719,"z":0.024} | 8053
131 | {"x":-0.821,"y":0.738,"z":0.018} | 8127
132 | {"x":-0.829,"y":0.723,"z":-0.023} | 8205
133 | {"x":-0.815,"y":0.729,"z":0.017} | 8265
134 | {"x":-0.814,"y":0.697,"z":-0.031} | 8327
135 | {"x":-0.837,"y":0.732,"z":-0.019} | 8389
136 | {"x":-0.846,"y":0.742,"z":-0.017} | 8450
137 | {"x":-0.842,"y":0.712,"z":-0.028} | 8512
138 | {"x":-0.845,"y":0.739,"z":0.001} | 8574
139 | {"x":-0.841,"y":0.709,"z":-0.048} | 8636
140 | {"x":-0.824,"y":0.713,"z":0} | 8698
141 | {"x":-0.838,"y":0.706,"z":-0.022} | 8759
142 | {"x":-0.842,"y":0.71,"z":-0.026} | 8821
143 | {"x":-0.852,"y":0.699,"z":-0.05} | 8883
144 | {"x":-0.853,"y":0.706,"z":-0.027} | 8944
145 | {"x":-0.841,"y":0.679,"z":-0.062} | 9006
146 | {"x":-0.859,"y":0.742,"z":-0.04} | 9067
147 | {"x":-0.835,"y":0.69,"z":-0.053} | 9129
148 | {"x":-0.832,"y":0.688,"z":-0.04} | 9191
149 | {"x":-0.853,"y":0.711,"z":-0.061} | 9252
150 | {"x":-0.833,"y":0.694,"z":-0.036} | 9314
151 | {"x":-0.84,"y":0.702,"z":-0.053} | 9375
152 | {"x":-0.857,"y":0.703,"z":-0.059} | 9437
153 | {"x":-0.835,"y":0.692,"z":-0.037} | 9499
154 | {"x":-0.838,"y":0.696,"z":-0.039} | 9560
155 | {"x":-0.847,"y":0.716,"z":-0.033} | 9622
156 | {"x":-0.867,"y":0.726,"z":-0.069} | 9684
157 | {"x":-0.846,"y":0.699,"z":-0.061} | 9745
158 | {"x":-0.828,"y":0.666,"z":-0.048} | 9807
159 | {"x":-0.858,"y":0.682,"z":-0.051} | 9869
160 | {"x":-0.887,"y":0.703,"z":-0.05} | 9931
161 | {"x":-0.878,"y":0.655,"z":-0.03} | 9993
162 | {"x":-0.898,"y":0.682,"z":-0.014} | 10054
163 | {"x":-0.875,"y":0.64,"z":-0.026} | 10116
164 | {"x":-0.875,"y":0.656,"z":-0.035} | 10179
165 | {"x":-0.886,"y":0.66,"z":-0.04} | 10241
166 | {"x":-0.888,"y":0.664,"z":-0.032} | 10303
167 | {"x":-0.885,"y":0.678,"z":0.013} | 10365
168 | {"x":-0.888,"y":0.685,"z":0.004} | 10427
169 | {"x":-0.881,"y":0.694,"z":0.014} | 10489
170 | {"x":-0.877,"y":0.663,"z":-0.019} | 10551
171 | {"x":-0.865,"y":0.674,"z":0.014} | 10612
172 | {"x":-0.867,"y":0.674,"z":-0.009} | 10673
173 | {"x":-0.881,"y":0.707,"z":-0.009} | 10734
174 | {"x":-0.875,"y":0.691,"z":-0.027} | 10795
175 | {"x":-0.853,"y":0.738,"z":0.023} | 10859
176 | {"x":-0.792,"y":0.667,"z":-0.022} | 10921
177 | {"x":-0.813,"y":0.904,"z":0.024} | 10983
178 | {"x":-0.598,"y":0.735,"z":-0.001} | 11045
179 | {"x":-0.335,"y":0.969,"z":0.363} | 11107
180 | {"x":-0.602,"y":0.989,"z":-0.042} | 11169
181 | {"x":-0.233,"y":0.914,"z":0.117} | 11230
182 | {"x":-0.432,"y":1.161,"z":0.084} | 11291
183 | {"x":-0.255,"y":0.881,"z":-0.108} | 11352
184 | {"x":-0.011,"y":1.136,"z":0.337} | 11413
185 | {"x":0.038,"y":1.045,"z":0.157} | 11475
186 | {"x":0.038,"y":0.985,"z":0.035} | 11537
187 | {"x":0.078,"y":0.993,"z":0.042} | 11600
188 | {"x":0.178,"y":0.917,"z":0.074} | 11662
189 | {"x":0.231,"y":0.966,"z":0.187} | 11724
190 | {"x":0.215,"y":0.91,"z":0.086} | 11786
191 | {"x":0.292,"y":0.902,"z":0.132} | 11848
192 | {"x":0.331,"y":0.9,"z":0.207} | 11910
193 | {"x":0.333,"y":0.891,"z":0.21} | 11972
194 | {"x":0.336,"y":0.881,"z":0.16} | 12034
195 | {"x":0.319,"y":0.915,"z":0.205} | 12096
196 | {"x":0.322,"y":0.909,"z":0.135} | 12158
197 | {"x":0.329,"y":0.885,"z":0.101} | 12220
198 | {"x":0.33,"y":0.885,"z":0.194} | 12282
199 | {"x":0.36,"y":0.883,"z":0.191} | 12344
200 | {"x":0.366,"y":0.9,"z":0.153} | 12406
201 | {"x":0.371,"y":0.879,"z":0.194} | 12467
202 | {"x":0.343,"y":0.886,"z":0.135} | 12528
203 | {"x":0.353,"y":0.892,"z":0.12} | 12590
204 | {"x":0.358,"y":0.89,"z":0.126} | 12652
205 | {"x":0.375,"y":0.872,"z":0.171} | 12714
206 | {"x":0.378,"y":0.871,"z":0.203} | 12776
207 | {"x":0.383,"y":0.895,"z":0.146} | 12837
208 | {"x":0.356,"y":0.879,"z":0.104} | 12899
209 | {"x":0.384,"y":0.875,"z":0.173} | 12961
210 | {"x":0.377,"y":0.866,"z":0.161} | 13023
211 | {"x":0.359,"y":0.89,"z":0.154} | 13085
212 | {"x":0.339,"y":0.898,"z":0.138} | 13146
213 | {"x":0.333,"y":0.921,"z":0.147} | 13207
214 | {"x":0.244,"y":0.928,"z":0.111} | 13269
215 | {"x":0.403,"y":0.835,"z":0.259} | 13330
216 | {"x":0.173,"y":1.029,"z":0.102} | 13391
217 | {"x":0.192,"y":0.912,"z":0.153} | 13453
218 | {"x":0.077,"y":1.038,"z":0.049} | 13515
219 | {"x":0.084,"y":0.988,"z":0.148} | 13577
220 | {"x":0.128,"y":0.941,"z":0.249} | 13639
221 | {"x":0.037,"y":0.957,"z":0.172} | 13700
222 | {"x":0.022,"y":0.978,"z":0.17} | 13762
223 | {"x":0,"y":0.987,"z":0.177} | 13823
224 | {"x":0.019,"y":0.994,"z":0.261} | 13885
225 | {"x":-0.031,"y":0.992,"z":0.133} | 13946
226 | {"x":-0.01,"y":0.972,"z":0.203} | 14008
227 | {"x":-0.02,"y":0.974,"z":0.173} | 14069
228 | {"x":-0.019,"y":1.003,"z":0.199} | 14131
229 | {"x":-0.029,"y":0.973,"z":0.144} | 14192
230 | {"x":0.02,"y":0.953,"z":0.204} | 14254
231 | {"x":-0.014,"y":0.989,"z":0.198} | 14315
232 | {"x":0.003,"y":0.968,"z":0.193} | 14377
233 | {"x":-0.01,"y":0.996,"z":0.179} | 14438
234 | {"x":-0.036,"y":0.993,"z":0.161} | 14500
235 | {"x":-0.002,"y":0.985,"z":0.195} | 14562
236 | {"x":-0.002,"y":0.988,"z":0.213} | 14624
237 | {"x":0.008,"y":0.966,"z":0.186} | 14686
238 | {"x":-0.017,"y":0.982,"z":0.209} | 14748
239 | {"x":-0.038,"y":0.986,"z":0.159} | 14809
240 | {"x":-0.017,"y":0.985,"z":0.191} | 14871
241 | {"x":-0.008,"y":0.988,"z":0.215} | 14932
242 | {"x":-0.005,"y":0.968,"z":0.209} | 14994
243 | {"x":-0.018,"y":0.99,"z":0.193} | 15056
244 | {"x":-0.02,"y":0.986,"z":0.183} | 15118
245 | {"x":-0.02,"y":1.017,"z":0.185} | 15180
246 | {"x":-0.003,"y":0.949,"z":0.198} | 15241
247 | {"x":-0.015,"y":0.983,"z":0.203} | 15303
248 | {"x":-0.014,"y":0.983,"z":0.188} | 15364
249 | {"x":-0.007,"y":0.971,"z":0.196} | 15426
250 | {"x":-0.017,"y":0.977,"z":0.192} | 15487
251 | {"x":0.005,"y":0.974,"z":0.199} | 15549
252 | {"x":-0.01,"y":0.989,"z":0.182} | 15611
253 | {"x":-0.014,"y":0.966,"z":0.176} | 15672
254 | {"x":0.002,"y":0.994,"z":0.211} | 15734
255 | {"x":-0.019,"y":0.993,"z":0.191} | 15795
256 | {"x":-0.013,"y":0.983,"z":0.181} | 15857
257 | {"x":-0.003,"y":0.956,"z":0.167} | 15920
258 | {"x":0,"y":0.987,"z":0.184} | 15981
259 | {"x":0,"y":0.984,"z":0.196} | 16043
260 | {"x":-0.013,"y":0.971,"z":0.183} | 16108
261 | {"x":-0.016,"y":1.028,"z":0.299} | 16169
262 | {"x":-0.028,"y":0.962,"z":0.193} | 16230
263 | {"x":0.006,"y":0.922,"z":0.374} | 16293
264 | {"x":-0.03,"y":0.912,"z":0.431} | 16353
265 | {"x":-0.043,"y":0.832,"z":0.512} | 16414
266 | {"x":-0.031,"y":0.728,"z":0.767} | 16475
267 | {"x":-0.007,"y":0.5,"z":0.71} | 16537
268 | {"x":-0.101,"y":0.551,"z":0.776} | 16598
269 | {"x":0.009,"y":0.285,"z":0.921} | 16660
270 | {"x":0.01,"y":0.14,"z":0.98} | 16722
271 | {"x":-0.004,"y":0.105,"z":1.008} | 16784
272 | {"x":0.007,"y":-0.137,"z":0.992} | 16845
